base,probe,time
7f4c7d886700,7f4cafd9fa40,268
7f4c7d886700,7f4c6b1bbb40,260
7f4c7d886700,7f4c84cfba00,268
7f4c7d886700,7f4c8d2d1fc0,260
7f4c7d886700,7f4cc271d9c0,260
7f4c7d886700,7f4c519d8000,258
7f4c7d886700,7f4c74d711c0,266
7f4c7d886700,7f4cc10caf40,258
7f4c7d886700,7f4c7a035640,264
7f4c7d886700,7f4c906127c0,258
7f4c7d886700,7f4cc43ab040,262
7f4c7d886700,7f4c83703f80,258
7f4c7d886700,7f4c63c4f4c0,266
7f4c7d886700,7f4c8c9cd200,260
7f4c7d886700,7f4cb15773c0,260
7f4c7d886700,7f4c54bd4680,278
7f4c7d886700,7f4c8b5b7040,430
7f4c83db3800,7f4c60ccaa40,264
7f4c83db3800,7f4cbe960500,264
7f4c83db3800,7f4c5b5e2400,262
7f4c83db3800,7f4ca13a02c0,264
7f4c83db3800,7f4c7bb6f600,260
7f4c83db3800,7f4cafd9fa40,262
7f4c83db3800,7f4c6b1bbb40,262
7f4c83db3800,7f4c84cfba00,264
7f4c83db3800,7f4c8d2d1fc0,270
7f4c83db3800,7f4cc271d9c0,262
7f4c83db3800,7f4c519d8000,274
7f4c83db3800,7f4c74d711c0,264
7f4c83db3800,7f4cc10caf40,260
7f4c83db3800,7f4c7a035640,264
7f4c83db3800,7f4c906127c0,260
7f4c83db3800,7f4cc43ab040,282
7f4c83db3800,7f4c83703f80,264
7f4c83db3800,7f4c63c4f4c0,264
7f4c83db3800,7f4c8c9cd200,270
7f4c83db3800,7f4cb15773c0,278
7f4c83db3800,7f4c54bd4680,264
7f4c83db3800,7f4c8b5b7040,262
7f4c83db3800,7f4c4fe3c080,422
7f4ca59b3b40,7f4c60ccaa40,264
7f4ca59b3b40,7f4cbe960500,428
7f4cc38e1240,7f4c60ccaa40,264
7f4cc38e1240,7f4cbe960500,274
7f4cc38e1240,7f4c5b5e2400,268
7f4cc38e1240,7f4ca13a02c0,258
7f4cc38e1240,7f4c7bb6f600,254
7f4cc38e1240,7f4cafd9fa40,260
7f4cc38e1240,7f4c6b1bbb40,422
7f4cbd023000,7f4c60ccaa40,270
7f4cbd023000,7f4cbe960500,268
7f4cbd023000,7f4c5b5e2400,260
7f4cbd023000,7f4ca13a02c0,256
7f4cbd023000,7f4c7bb6f600,258
7f4cbd023000,7f4cafd9fa40,260
7f4cbd023000,7f4c6b1bbb40,260
7f4cbd023000,7f4c84cfba00,268
7f4cbd023000,7f4c8d2d1fc0,260
7f4cbd023000,7f4cc271d9c0,268
7f4cbd023000,7f4c519d8000,258
7f4cbd023000,7f4c74d711c0,266
7f4cbd023000,7f4cc10caf40,258
7f4cbd023000,7f4c7a035640,264
7f4cbd023000,7f4c906127c0,258
7f4cbd023000,7f4cc43ab040,262
7f4cbd023000,7f4c83703f80,258
7f4cbd023000,7f4c63c4f4c0,274
7f4cbd023000,7f4c8c9cd200,260
7f4cbd023000,7f4cb15773c0,260
7f4cbd023000,7f4c54bd4680,268
7f4cbd023000,7f4c8b5b7040,268
7f4cbd023000,7f4c4fe3c080,260
7f4cbd023000,7f4c95ad9080,256
7f4cbd023000,7f4cb7d0c740,260
7f4cbd023000,7f4c9126a300,258
7f4cbd023000,7f4c61c95380,262
7f4cbd023000,7f4c7b9b9640,430
7f4cba5004c0,7f4c60ccaa40,264
7f4cba5004c0,7f4cbe960500,264
7f4cba5004c0,7f4c5b5e2400,260
7f4cba5004c0,7f4ca13a02c0,254
7f4cba5004c0,7f4c7bb6f600,252
7f4cba5004c0,7f4cafd9fa40,268
7f4cba5004c0,7f4c6b1bbb40,260
7f4cba5004c0,7f4c84cfba00,266
7f4cba5004c0,7f4c8d2d1fc0,258
7f4cba5004c0,7f4cc271d9c0,260
7f4cba5004c0,7f4c519d8000,256
7f4cba5004c0,7f4c74d711c0,266
7f4cba5004c0,7f4cc10caf40,254
7f4cba5004c0,7f4c7a035640,264
7f4cba5004c0,7f4c906127c0,252
7f4cba5004c0,7f4cc43ab040,262
7f4cba5004c0,7f4c83703f80,254
7f4cba5004c0,7f4c63c4f4c0,266
7f4cba5004c0,7f4c8c9cd200,258
7f4cba5004c0,7f4cb15773c0,258
7f4cba5004c0,7f4c54bd4680,424
7f4c867b8a80,7f4c60ccaa40,264
7f4c867b8a80,7f4cbe960500,264
7f4c867b8a80,7f4c5b5e2400,264
7f4c867b8a80,7f4ca13a02c0,270
7f4c867b8a80,7f4c7bb6f600,260
7f4c867b8a80,7f4cafd9fa40,262
7f4c867b8a80,7f4c6b1bbb40,262
7f4c867b8a80,7f4c84cfba00,264
7f4c867b8a80,7f4c8d2d1fc0,270
7f4c867b8a80,7f4cc271d9c0,262
7f4c867b8a80,7f4c519d8000,266
7f4c867b8a80,7f4c74d711c0,264
7f4c867b8a80,7f4cc10caf40,260
7f4c867b8a80,7f4c7a035640,264
7f4c867b8a80,7f4c906127c0,268
7f4c867b8a80,7f4cc43ab040,274
7f4c867b8a80,7f4c83703f80,270
7f4c867b8a80,7f4c63c4f4c0,264
7f4c867b8a80,7f4c8c9cd200,270
7f4c867b8a80,7f4cb15773c0,270
7f4c867b8a80,7f4c54bd4680,264
7f4c867b8a80,7f4c8b5b7040,262
7f4c867b8a80,7f4c4fe3c080,260
7f4c867b8a80,7f4c95ad9080,424
7f4c8f3a2f80,7f4c60ccaa40,260
7f4c8f3a2f80,7f4cbe960500,264
7f4c8f3a2f80,7f4c5b5e2400,262
7f4c8f3a2f80,7f4ca13a02c0,422
7f4c8cf909c0,7f4c60ccaa40,258
7f4c8cf909c0,7f4cbe960500,258
7f4c8cf909c0,7f4c5b5e2400,256
7f4c8cf909c0,7f4ca13a02c0,270
7f4c8cf909c0,7f4c7bb6f600,260
7f4c8cf909c0,7f4cafd9fa40,256
7f4c8cf909c0,7f4c6b1bbb40,256
7f4c8cf909c0,7f4c84cfba00,262
7f4c8cf909c0,7f4c8d2d1fc0,268
7f4c8cf909c0,7f4cc271d9c0,256
7f4c8cf909c0,7f4c519d8000,266
7f4c8cf909c0,7f4c74d711c0,258
7f4c8cf909c0,7f4cc10caf40,260
7f4c8cf909c0,7f4c7a035640,256
7f4c8cf909c0,7f4c906127c0,422
7f4c60cd3f80,7f4c60ccaa40,264
7f4c60cd3f80,7f4cbe960500,264
7f4c60cd3f80,7f4c5b5e2400,264
7f4c60cd3f80,7f4ca13a02c0,264
7f4c60cd3f80,7f4c7bb6f600,268
7f4c60cd3f80,7f4cafd9fa40,262
7f4c60cd3f80,7f4c6b1bbb40,262
7f4c60cd3f80,7f4c84cfba00,266
7f4c60cd3f80,7f4c8d2d1fc0,432
7f4cbcb09500,7f4c60ccaa40,264
7f4cbcb09500,7f4cbe960500,276
7f4cbcb09500,7f4c5b5e2400,268
7f4cbcb09500,7f4ca13a02c0,260
7f4cbcb09500,7f4c7bb6f600,262
7f4cbcb09500,7f4cafd9fa40,260
7f4cbcb09500,7f4c6b1bbb40,268
7f4cbcb09500,7f4c84cfba00,432
7f4c8e2cef00,7f4c60ccaa40,264
7f4c8e2cef00,7f4cbe960500,266
7f4c8e2cef00,7f4c5b5e2400,260
7f4c8e2cef00,7f4ca13a02c0,264
7f4c8e2cef00,7f4c7bb6f600,262
7f4c8e2cef00,7f4cafd9fa40,260
7f4c8e2cef00,7f4c6b1bbb40,260
7f4c8e2cef00,7f4c84cfba00,274
7f4c8e2cef00,7f4c8d2d1fc0,262
7f4c8e2cef00,7f4cc271d9c0,260
7f4c8e2cef00,7f4c519d8000,262
7f4c8e2cef00,7f4c74d711c0,274
7f4c8e2cef00,7f4cc10caf40,262
7f4c8e2cef00,7f4c7a035640,270
7f4c8e2cef00,7f4c906127c0,262
7f4c8e2cef00,7f4cc43ab040,264
7f4c8e2cef00,7f4c83703f80,264
7f4c8e2cef00,7f4c63c4f4c0,266
7f4c8e2cef00,7f4c8c9cd200,260
7f4c8e2cef00,7f4cb15773c0,260
7f4c8e2cef00,7f4c54bd4680,270
7f4c8e2cef00,7f4c8b5b7040,270
7f4c8e2cef00,7f4c4fe3c080,264
7f4c8e2cef00,7f4c95ad9080,264
7f4c8e2cef00,7f4cb7d0c740,260
7f4c8e2cef00,7f4c9126a300,262
7f4c8e2cef00,7f4c61c95380,264
7f4c8e2cef00,7f4c7b9b9640,274
7f4c8e2cef00,7f4c51bbdc80,264
7f4c8e2cef00,7f4c52fe4f80,264
7f4c8e2cef00,7f4c94298f80,424
7f4c89c68180,7f4c60ccaa40,262
7f4c89c68180,7f4cbe960500,266
7f4c89c68180,7f4c5b5e2400,260
7f4c89c68180,7f4ca13a02c0,254
7f4c89c68180,7f4c7bb6f600,254
7f4c89c68180,7f4cafd9fa40,268
7f4c89c68180,7f4c6b1bbb40,260
7f4c89c68180,7f4c84cfba00,268
7f4c89c68180,7f4c8d2d1fc0,260
7f4c89c68180,7f4cc271d9c0,260
7f4c89c68180,7f4c519d8000,258
7f4c89c68180,7f4c74d711c0,266
7f4c89c68180,7f4cc10caf40,252
7f4c89c68180,7f4c7a035640,264
7f4c89c68180,7f4c906127c0,252
7f4c89c68180,7f4cc43ab040,262
7f4c89c68180,7f4c83703f80,254
7f4c89c68180,7f4c63c4f4c0,266
7f4c89c68180,7f4c8c9cd200,258
7f4c89c68180,7f4cb15773c0,260
7f4c89c68180,7f4c54bd4680,424
7f4c71463bc0,7f4c60ccaa40,254
7f4c71463bc0,7f4cbe960500,256
7f4c71463bc0,7f4c5b5e2400,266
7f4c71463bc0,7f4ca13a02c0,262
7f4c71463bc0,7f4c7bb6f600,412
7f4c6670c980,7f4c60ccaa40,260
7f4c6670c980,7f4cbe960500,270
7f4c6670c980,7f4c5b5e2400,262
7f4c6670c980,7f4ca13a02c0,252
7f4c6670c980,7f4c7bb6f600,254
7f4c6670c980,7f4cafd9fa40,252
7f4c6670c980,7f4c6b1bbb40,414
7f4cc2b25d00,7f4c60ccaa40,264
7f4cc2b25d00,7f4cbe960500,266
7f4cc2b25d00,7f4c5b5e2400,260
7f4cc2b25d00,7f4ca13a02c0,256
7f4cc2b25d00,7f4c7bb6f600,258
7f4cc2b25d00,7f4cafd9fa40,260
7f4cc2b25d00,7f4c6b1bbb40,260
7f4cc2b25d00,7f4c84cfba00,268
7f4cc2b25d00,7f4c8d2d1fc0,260
7f4cc2b25d00,7f4cc271d9c0,260
7f4cc2b25d00,7f4c519d8000,258
7f4cc2b25d00,7f4c74d711c0,426
7f4c568dc040,7f4c60ccaa40,264
7f4c568dc040,7f4cbe960500,262
7f4c568dc040,7f4c5b5e2400,260
7f4c568dc040,7f4ca13a02c0,264
7f4c568dc040,7f4c7bb6f600,260
7f4c568dc040,7f4cafd9fa40,264
7f4c568dc040,7f4c6b1bbb40,264
7f4c568dc040,7f4c84cfba00,264
7f4c568dc040,7f4c8d2d1fc0,268
7f4c568dc040,7f4cc271d9c0,264
7f4c568dc040,7f4c519d8000,266
7f4c568dc040,7f4c74d711c0,438
7f4c72eec0c0,7f4c60ccaa40,780
7f4caccafe40,7f4c60ccaa40,258
7f4caccafe40,7f4cbe960500,260
7f4caccafe40,7f4c5b5e2400,258
7f4caccafe40,7f4ca13a02c0,264
7f4caccafe40,7f4c7bb6f600,268
7f4caccafe40,7f4cafd9fa40,258
7f4caccafe40,7f4c6b1bbb40,258
7f4caccafe40,7f4c84cfba00,262
7f4caccafe40,7f4c8d2d1fc0,430
7f4caa37aec0,7f4c60ccaa40,258
7f4caa37aec0,7f4cbe960500,260
7f4caa37aec0,7f4c5b5e2400,258
7f4caa37aec0,7f4ca13a02c0,264
7f4caa37aec0,7f4c7bb6f600,268
7f4caa37aec0,7f4cafd9fa40,260
7f4caa37aec0,7f4c6b1bbb40,260
7f4caa37aec0,7f4c84cfba00,262
7f4caa37aec0,7f4c8d2d1fc0,430
7f4c6f228d80,7f4c60ccaa40,254
7f4c6f228d80,7f4cbe960500,256
7f4c6f228d80,7f4c5b5e2400,254
7f4c6f228d80,7f4ca13a02c0,272
7f4c6f228d80,7f4c7bb6f600,260
7f4c6f228d80,7f4cafd9fa40,252
7f4c6f228d80,7f4c6b1bbb40,252
7f4c6f228d80,7f4c84cfba00,262
7f4c6f228d80,7f4c8d2d1fc0,264
7f4c6f228d80,7f4cc271d9c0,252
7f4c6f228d80,7f4c519d8000,268
7f4c6f228d80,7f4c74d711c0,256
7f4c6f228d80,7f4cc10caf40,262
7f4c6f228d80,7f4c7a035640,254
7f4c6f228d80,7f4c906127c0,422
7f4c77d4d900,7f4c60ccaa40,260
7f4c77d4d900,7f4cbe960500,262
7f4c77d4d900,7f4c5b5e2400,254
7f4c77d4d900,7f4ca13a02c0,252
7f4c77d4d900,7f4c7bb6f600,268
7f4c77d4d900,7f4cafd9fa40,262
7f4c77d4d900,7f4c6b1bbb40,252
7f4c77d4d900,7f4c84cfba00,264
7f4c77d4d900,7f4c8d2d1fc0,258
7f4c77d4d900,7f4cc271d9c0,254
7f4c77d4d900,7f4c519d8000,254
7f4c77d4d900,7f4c74d711c0,260
7f4c77d4d900,7f4cc10caf40,258
7f4c77d4d900,7f4c7a035640,260
7f4c77d4d900,7f4c906127c0,266
7f4c77d4d900,7f4cc43ab040,260
7f4c77d4d900,7f4c83703f80,254
7f4c77d4d900,7f4c63c4f4c0,260
7f4c77d4d900,7f4c8c9cd200,258
7f4c77d4d900,7f4cb15773c0,258
7f4c77d4d900,7f4c54bd4680,270
7f4c77d4d900,7f4c8b5b7040,270
7f4c77d4d900,7f4c4fe3c080,266
7f4c77d4d900,7f4c95ad9080,254
7f4c77d4d900,7f4cb7d0c740,412
7f4c9edd2fc0,7f4c60ccaa40,262
7f4c9edd2fc0,7f4cbe960500,262
7f4c9edd2fc0,7f4c5b5e2400,262
7f4c9edd2fc0,7f4ca13a02c0,264
7f4c9edd2fc0,7f4c7bb6f600,420
7f4c8c1df980,7f4c60ccaa40,260
7f4c8c1df980,7f4cbe960500,422
7f4cb2d86540,7f4c60ccaa40,258
7f4cb2d86540,7f4cbe960500,260
7f4cb2d86540,7f4c5b5e2400,258
7f4cb2d86540,7f4ca13a02c0,262
7f4cb2d86540,7f4c7bb6f600,268
7f4cb2d86540,7f4cafd9fa40,258
7f4cb2d86540,7f4c6b1bbb40,258
7f4cb2d86540,7f4c84cfba00,262
7f4cb2d86540,7f4c8d2d1fc0,276
7f4cb2d86540,7f4cc271d9c0,258
7f4cb2d86540,7f4c519d8000,268
7f4cb2d86540,7f4c74d711c0,258
7f4cb2d86540,7f4cc10caf40,260
7f4cb2d86540,7f4c7a035640,258
7f4cb2d86540,7f4c906127c0,260
7f4cb2d86540,7f4cc43ab040,266
7f4cb2d86540,7f4c83703f80,262
7f4cb2d86540,7f4c63c4f4c0,258
7f4cb2d86540,7f4c8c9cd200,430
7f4c5a7f2c40,7f4c60ccaa40,708
7f4ca940c680,7f4c60ccaa40,264
7f4ca940c680,7f4cbe960500,264
7f4ca940c680,7f4c5b5e2400,264
7f4ca940c680,7f4ca13a02c0,262
7f4ca940c680,7f4c7bb6f600,260
7f4ca940c680,7f4cafd9fa40,262
7f4ca940c680,7f4c6b1bbb40,262
7f4ca940c680,7f4c84cfba00,264
7f4ca940c680,7f4c8d2d1fc0,270
7f4ca940c680,7f4cc271d9c0,262
7f4ca940c680,7f4c519d8000,266
7f4ca940c680,7f4c74d711c0,264
7f4ca940c680,7f4cc10caf40,422
7f4ca4ec0100,7f4c60ccaa40,256
7f4ca4ec0100,7f4cbe960500,258
7f4ca4ec0100,7f4c5b5e2400,256
7f4ca4ec0100,7f4ca13a02c0,264
7f4ca4ec0100,7f4c7bb6f600,260
7f4ca4ec0100,7f4cafd9fa40,258
7f4ca4ec0100,7f4c6b1bbb40,256
7f4ca4ec0100,7f4c84cfba00,260
7f4ca4ec0100,7f4c8d2d1fc0,268
7f4ca4ec0100,7f4cc271d9c0,256
7f4ca4ec0100,7f4c519d8000,274
7f4ca4ec0100,7f4c74d711c0,258
7f4ca4ec0100,7f4cc10caf40,260
7f4ca4ec0100,7f4c7a035640,256
7f4ca4ec0100,7f4c906127c0,260
7f4ca4ec0100,7f4cc43ab040,428
7f4cb9cbe900,7f4c60ccaa40,260
7f4cb9cbe900,7f4cbe960500,260
7f4cb9cbe900,7f4c5b5e2400,250
7f4cb9cbe900,7f4ca13a02c0,252
7f4cb9cbe900,7f4c7bb6f600,246
7f4cb9cbe900,7f4cafd9fa40,252
7f4cb9cbe900,7f4c6b1bbb40,252
7f4cb9cbe900,7f4c84cfba00,260
7f4cb9cbe900,7f4c8d2d1fc0,258
7f4cb9cbe900,7f4cc271d9c0,252
7f4cb9cbe900,7f4c519d8000,254
7f4cb9cbe900,7f4c74d711c0,268
7f4cb9cbe900,7f4cc10caf40,246
7f4cb9cbe900,7f4c7a035640,270
7f4cb9cbe900,7f4c906127c0,266
7f4cb9cbe900,7f4cc43ab040,260
7f4cb9cbe900,7f4c83703f80,254
7f4cb9cbe900,7f4c63c4f4c0,260
7f4cb9cbe900,7f4c8c9cd200,258
7f4cb9cbe900,7f4cb15773c0,258
7f4cb9cbe900,7f4c54bd4680,262
7f4cb9cbe900,7f4c8b5b7040,262
7f4cb9cbe900,7f4c4fe3c080,262
7f4cb9cbe900,7f4c95ad9080,254
7f4cb9cbe900,7f4cb7d0c740,252
7f4cb9cbe900,7f4c9126a300,254
7f4cb9cbe900,7f4c61c95380,258
7f4cb9cbe900,7f4c7b9b9640,260
7f4cb9cbe900,7f4c51bbdc80,258
7f4cb9cbe900,7f4c52fe4f80,258
7f4cb9cbe900,7f4c94298f80,426
7f4c9d98b740,7f4c60ccaa40,258
7f4c9d98b740,7f4cbe960500,260
7f4c9d98b740,7f4c5b5e2400,258
7f4c9d98b740,7f4ca13a02c0,262
7f4c9d98b740,7f4c7bb6f600,260
7f4c9d98b740,7f4cafd9fa40,258
7f4c9d98b740,7f4c6b1bbb40,256
7f4c9d98b740,7f4c84cfba00,262
7f4c9d98b740,7f4c8d2d1fc0,270
7f4c9d98b740,7f4cc271d9c0,258
7f4c9d98b740,7f4c519d8000,274
7f4c9d98b740,7f4c74d711c0,258
7f4c9d98b740,7f4cc10caf40,260
7f4c9d98b740,7f4c7a035640,258
7f4c9d98b740,7f4c906127c0,258
7f4c9d98b740,7f4cc43ab040,276
7f4c9d98b740,7f4c83703f80,264
7f4c9d98b740,7f4c63c4f4c0,258
7f4c9d98b740,7f4c8c9cd200,268
7f4c9d98b740,7f4cb15773c0,276
7f4c9d98b740,7f4c54bd4680,260
7f4c9d98b740,7f4c8b5b7040,260
7f4c9d98b740,7f4c4fe3c080,420
7f4c4db87640,7f4c60ccaa40,264
7f4c4db87640,7f4cbe960500,266
7f4c4db87640,7f4c5b5e2400,260
7f4c4db87640,7f4ca13a02c0,264
7f4c4db87640,7f4c7bb6f600,262
7f4c4db87640,7f4cafd9fa40,268
7f4c4db87640,7f4c6b1bbb40,260
7f4c4db87640,7f4c84cfba00,270
7f4c4db87640,7f4c8d2d1fc0,264
7f4c4db87640,7f4cc271d9c0,260
7f4c4db87640,7f4c519d8000,260
7f4c4db87640,7f4c74d711c0,266
7f4c4db87640,7f4cc10caf40,260
7f4c4db87640,7f4c7a035640,264
7f4c4db87640,7f4c906127c0,262
7f4c4db87640,7f4cc43ab040,264
7f4c4db87640,7f4c83703f80,260
7f4c4db87640,7f4c63c4f4c0,266
7f4c4db87640,7f4c8c9cd200,262
7f4c4db87640,7f4cb15773c0,264
7f4c4db87640,7f4c54bd4680,278
7f4c4db87640,7f4c8b5b7040,278
7f4c4db87640,7f4c4fe3c080,262
7f4c4db87640,7f4c95ad9080,260
7f4c4db87640,7f4cb7d0c740,420
7f4c7008f000,7f4c60ccaa40,262
7f4c7008f000,7f4cbe960500,266
7f4c7008f000,7f4c5b5e2400,260
7f4c7008f000,7f4ca13a02c0,254
7f4c7008f000,7f4c7bb6f600,252
7f4c7008f000,7f4cafd9fa40,268
7f4c7008f000,7f4c6b1bbb40,260
7f4c7008f000,7f4c84cfba00,266
7f4c7008f000,7f4c8d2d1fc0,260
7f4c7008f000,7f4cc271d9c0,260
7f4c7008f000,7f4c519d8000,256
7f4c7008f000,7f4c74d711c0,266
7f4c7008f000,7f4cc10caf40,252
7f4c7008f000,7f4c7a035640,264
7f4c7008f000,7f4c906127c0,252
7f4c7008f000,7f4cc43ab040,262
7f4c7008f000,7f4c83703f80,256
7f4c7008f000,7f4c63c4f4c0,266
7f4c7008f000,7f4c8c9cd200,260
7f4c7008f000,7f4cb15773c0,260
7f4c7008f000,7f4c54bd4680,274
7f4c7008f000,7f4c8b5b7040,270
7f4c7008f000,7f4c4fe3c080,254
7f4c7008f000,7f4c95ad9080,256
7f4c7008f000,7f4cb7d0c740,420
7f4c5a288f40,7f4c60ccaa40,256
7f4c5a288f40,7f4cbe960500,258
7f4c5a288f40,7f4c5b5e2400,254
7f4c5a288f40,7f4ca13a02c0,264
7f4c5a288f40,7f4c7bb6f600,260
7f4c5a288f40,7f4cafd9fa40,254
7f4c5a288f40,7f4c6b1bbb40,254
7f4c5a288f40,7f4c84cfba00,262
7f4c5a288f40,7f4c8d2d1fc0,268
7f4c5a288f40,7f4cc271d9c0,256
7f4c5a288f40,7f4c519d8000,426
7f4cac0851c0,7f4c60ccaa40,254
7f4cac0851c0,7f4cbe960500,256
7f4cac0851c0,7f4c5b5e2400,250
7f4cac0851c0,7f4ca13a02c0,262
7f4cac0851c0,7f4c7bb6f600,260
7f4cac0851c0,7f4cafd9fa40,252
7f4cac0851c0,7f4c6b1bbb40,252
7f4cac0851c0,7f4c84cfba00,260
7f4cac0851c0,7f4c8d2d1fc0,264
7f4cac0851c0,7f4cc271d9c0,252
7f4cac0851c0,7f4c519d8000,272
7f4cac0851c0,7f4c74d711c0,256
7f4cac0851c0,7f4cc10caf40,262
7f4cac0851c0,7f4c7a035640,254
7f4cac0851c0,7f4c906127c0,260
7f4cac0851c0,7f4cc43ab040,272
7f4cac0851c0,7f4c83703f80,264
7f4cac0851c0,7f4c63c4f4c0,256
7f4cac0851c0,7f4c8c9cd200,264
7f4cac0851c0,7f4cb15773c0,272
7f4cac0851c0,7f4c54bd4680,258
7f4cac0851c0,7f4c8b5b7040,260
7f4cac0851c0,7f4c4fe3c080,420
7f4c6c4ba240,7f4c60ccaa40,256
7f4c6c4ba240,7f4cbe960500,258
7f4c6c4ba240,7f4c5b5e2400,254
7f4c6c4ba240,7f4ca13a02c0,264
7f4c6c4ba240,7f4c7bb6f600,260
7f4c6c4ba240,7f4cafd9fa40,254
7f4c6c4ba240,7f4c6b1bbb40,254
7f4c6c4ba240,7f4c84cfba00,262
7f4c6c4ba240,7f4c8d2d1fc0,268
7f4c6c4ba240,7f4cc271d9c0,256
7f4c6c4ba240,7f4c519d8000,426
7f4c4fdf5f80,7f4c60ccaa40,256
7f4c4fdf5f80,7f4cbe960500,260
7f4c4fdf5f80,7f4c5b5e2400,260
7f4c4fdf5f80,7f4ca13a02c0,264
7f4c4fdf5f80,7f4c7bb6f600,260
7f4c4fdf5f80,7f4cafd9fa40,258
7f4c4fdf5f80,7f4c6b1bbb40,256
7f4c4fdf5f80,7f4c84cfba00,260
7f4c4fdf5f80,7f4c8d2d1fc0,268
7f4c4fdf5f80,7f4cc271d9c0,258
7f4c4fdf5f80,7f4c519d8000,266
7f4c4fdf5f80,7f4c74d711c0,258
7f4c4fdf5f80,7f4cc10caf40,420
7f4c9f0cf6c0,7f4c60ccaa40,264
7f4c9f0cf6c0,7f4cbe960500,262
7f4c9f0cf6c0,7f4c5b5e2400,260
7f4c9f0cf6c0,7f4ca13a02c0,262
7f4c9f0cf6c0,7f4c7bb6f600,260
7f4c9f0cf6c0,7f4cafd9fa40,264
7f4c9f0cf6c0,7f4c6b1bbb40,264
7f4c9f0cf6c0,7f4c84cfba00,264
7f4c9f0cf6c0,7f4c8d2d1fc0,270
7f4c9f0cf6c0,7f4cc271d9c0,262
7f4c9f0cf6c0,7f4c519d8000,274
7f4c9f0cf6c0,7f4c74d711c0,264
7f4c9f0cf6c0,7f4cc10caf40,260
7f4c9f0cf6c0,7f4c7a035640,264
7f4c9f0cf6c0,7f4c906127c0,260
7f4c9f0cf6c0,7f4cc43ab040,280
7f4c9f0cf6c0,7f4c83703f80,264
7f4c9f0cf6c0,7f4c63c4f4c0,262
7f4c9f0cf6c0,7f4c8c9cd200,270
7f4c9f0cf6c0,7f4cb15773c0,432
7f4cab7bcd00,7f4c60ccaa40,260
7f4cab7bcd00,7f4cbe960500,262
7f4cab7bcd00,7f4c5b5e2400,260
7f4cab7bcd00,7f4ca13a02c0,264
7f4cab7bcd00,7f4c7bb6f600,268
7f4cab7bcd00,7f4cafd9fa40,260
7f4cab7bcd00,7f4c6b1bbb40,260
7f4cab7bcd00,7f4c84cfba00,264
7f4cab7bcd00,7f4c8d2d1fc0,278
7f4cab7bcd00,7f4cc271d9c0,260
7f4cab7bcd00,7f4c519d8000,266
7f4cab7bcd00,7f4c74d711c0,260
7f4cab7bcd00,7f4cc10caf40,260
7f4cab7bcd00,7f4c7a035640,262
7f4cab7bcd00,7f4c906127c0,260
7f4cab7bcd00,7f4cc43ab040,272
7f4cab7bcd00,7f4c83703f80,264
7f4cab7bcd00,7f4c63c4f4c0,260
7f4cab7bcd00,7f4c8c9cd200,430
7f4c97ce2f40,7f4c60ccaa40,252
7f4c97ce2f40,7f4cbe960500,256
7f4c97ce2f40,7f4c5b5e2400,260
7f4c97ce2f40,7f4ca13a02c0,262
7f4c97ce2f40,7f4c7bb6f600,252
7f4c97ce2f40,7f4cafd9fa40,266
7f4c97ce2f40,7f4c6b1bbb40,266
7f4c97ce2f40,7f4c84cfba00,260
7f4c97ce2f40,7f4c8d2d1fc0,262
7f4c97ce2f40,7f4cc271d9c0,264
7f4c97ce2f40,7f4c519d8000,268
7f4c97ce2f40,7f4c74d711c0,254
7f4c97ce2f40,7f4cc10caf40,252
7f4c97ce2f40,7f4c7a035640,252
7f4c97ce2f40,7f4c906127c0,252
7f4c97ce2f40,7f4cc43ab040,270
7f4c97ce2f40,7f4c83703f80,262
7f4c97ce2f40,7f4c63c4f4c0,256
7f4c97ce2f40,7f4c8c9cd200,262
7f4c97ce2f40,7f4cb15773c0,270
7f4c97ce2f40,7f4c54bd4680,258
7f4c97ce2f40,7f4c8b5b7040,258
7f4c97ce2f40,7f4c4fe3c080,412
7f4c64baa080,7f4c60ccaa40,264
7f4c64baa080,7f4cbe960500,264
7f4c64baa080,7f4c5b5e2400,264
7f4c64baa080,7f4ca13a02c0,422
7f4cc4fdac80,7f4c60ccaa40,256
7f4cc4fdac80,7f4cbe960500,260
7f4cc4fdac80,7f4c5b5e2400,258
7f4cc4fdac80,7f4ca13a02c0,422
7f4c8d336440,7f4c60ccaa40,252
7f4c8d336440,7f4cbe960500,256
7f4c8d336440,7f4c5b5e2400,264
7f4c8d336440,7f4ca13a02c0,422
7f4cab9c2f80,7f4c60ccaa40,256
7f4cab9c2f80,7f4cbe960500,260
7f4cab9c2f80,7f4c5b5e2400,258
7f4cab9c2f80,7f4ca13a02c0,264
7f4cab9c2f80,7f4c7bb6f600,268
7f4cab9c2f80,7f4cafd9fa40,256
7f4cab9c2f80,7f4c6b1bbb40,256
7f4cab9c2f80,7f4c84cfba00,260
7f4cab9c2f80,7f4c8d2d1fc0,276
7f4cab9c2f80,7f4cc271d9c0,258
7f4cab9c2f80,7f4c519d8000,266
7f4cab9c2f80,7f4c74d711c0,258
7f4cab9c2f80,7f4cc10caf40,260
7f4cab9c2f80,7f4c7a035640,256
7f4cab9c2f80,7f4c906127c0,260
7f4cab9c2f80,7f4cc43ab040,268
7f4cab9c2f80,7f4c83703f80,264
7f4cab9c2f80,7f4c63c4f4c0,258
7f4cab9c2f80,7f4c8c9cd200,430
